,time,latitude,longitude,cluster,velocity,street.name
0,420,106.69980535,10.7925125,0,15,Điện Biên Phủ
1,420,106.69989665,10.79262695,0,15,Điện Biên Phủ
2,420,106.69996105,10.79269,0,15,Điện Biên Phủ
3,420,106.6992601,10.79212675,0,15,Vòng xoay Điện Biên Phủ
4,420,106.69931965,10.792113,0,15,Vòng xoay Điện Biên Phủ
5,420,106.69940135,10.792113,0,15,Vòng xoay Điện Biên Phủ
6,420,106.6994942,10.79213185,0,15,Vòng xoay Điện Biên Phủ
7,420,106.6995805,10.792172749999999,0,15,Vòng xoay Điện Biên Phủ
8,420,106.69964985,10.792234,0,15,Vòng xoay Điện Biên Phủ
9,420,106.69969415,10.792309849999999,0,15,Vòng xoay Điện Biên Phủ
10,420,106.69971945,10.7923821,0,15,Vòng xoay Điện Biên Phủ
11,420,106.6997117,10.7924698,0,15,Vòng xoay Điện Biên Phủ
12,420,106.69967365,10.792559449999999,0,15,Vòng xoay Điện Biên Phủ
13,420,106.6996115,10.7926176,0,15,Vòng xoay Điện Biên Phủ
14,420,106.69971145,10.79275245,0,15,Điện Biên Phủ
15,420,106.69952975000001,10.79265085,0,15,Vòng xoay Điện Biên Phủ
16,420,106.69947215,10.7926589,0,15,Vòng xoay Điện Biên Phủ
17,420,106.69944065,10.7926589,0,15,Vòng xoay Điện Biên Phủ
18,420,106.699371,10.79264285,0,15,Vòng xoay Điện Biên Phủ
19,420,106.69928225000001,10.7926096,0,15,Vòng xoay Điện Biên Phủ
20,420,106.69921690000001,10.79257175,0,15,Vòng xoay Điện Biên Phủ
21,420,106.69917705,10.79253735,0,15,Vòng xoay Điện Biên Phủ
22,420,106.69915135,10.792494900000001,0,15,Vòng xoay Điện Biên Phủ
23,420,106.69912465,10.79243525,0,15,Vòng xoay Điện Biên Phủ
24,420,106.69911300000001,10.7923653,0,15,Vòng xoay Điện Biên Phủ
25,420,106.6991142,10.79229075,0,15,Vòng xoay Điện Biên Phủ
26,420,106.69914335,10.79221965,0,15,Vòng xoay Điện Biên Phủ
27,420,106.6992017,10.792159999999999,0,15,Vòng xoay Điện Biên Phủ
28,420,106.68412165000001,10.77643805,1,15,Cách Mạng Tháng Tám
29,420,106.68472795,10.776114100000001,1,15,Cách Mạng Tháng Tám
30,420,106.68442250000001,10.776369500000001,1,15,Cách Mạng Tháng Tám
31,420,106.6869186,10.774941649999999,2,15,Cách Mạng Tháng Tám
32,420,106.68708,10.77485565,2,15,Cách Mạng Tháng Tám
33,420,106.6873036,10.774737850000001,2,15,Cách Mạng Tháng Tám
34,420,106.68754265000001,10.7746101,2,15,Cách Mạng Tháng Tám
35,420,106.68658685,10.775123149999999,2,15,Cách Mạng Tháng Tám
36,420,106.6867986,10.775006999999999,2,15,Cách Mạng Tháng Tám
37,420,106.68538115,10.775765100000001,2,15,Cách Mạng Tháng Tám
38,420,106.68571405,10.7755872,2,15,Cách Mạng Tháng Tám
39,420,106.6859093,10.77548285,2,15,Cách Mạng Tháng Tám
40,420,106.6859781,10.7754461,2,15,Cách Mạng Tháng Tám
41,420,106.68620585,10.7753272,2,15,Cách Mạng Tháng Tám
42,420,106.68556115,10.77575405,2,15,Cách Mạng Tháng Tám
43,420,106.6836324,10.7766995,1,15,Cách Mạng Tháng Tám
44,420,106.68384449999999,10.77658615,1,15,Cách Mạng Tháng Tám
45,420,106.6840439,10.776571650000001,1,15,Cách Mạng Tháng Tám
46,420,106.68381604999999,10.7766917,1,15,Cách Mạng Tháng Tám
47,420,106.68328735,10.77696875,1,15,Cách Mạng Tháng Tám
48,420,106.68377685,10.776781249999999,1,15,Ðiện Biên Phủ
49,420,106.68389175,10.776888849999999,1,15,Ðiện Biên Phủ
50,420,106.68399535,10.7769853,1,15,Ðiện Biên Phủ
51,420,106.68412065,10.7771,1,15,Ðiện Biên Phủ
52,420,106.68223019999999,10.777463950000001,1,10,Cách Mạng Tháng Tám
53,420,106.68258829999999,10.777263000000001,1,10,Cách Mạng Tháng Tám
54,420,106.6828965,10.777092750000001,1,10,Cách Mạng Tháng Tám
55,420,106.6832953,10.77687965,1,10,Cách Mạng Tháng Tám
56,420,106.68258045,10.777342650000001,1,15,Cách Mạng Tháng Tám
57,420,106.68216175,10.777568,1,15,Cách Mạng Tháng Tám
58,420,106.68237105,10.77820225,1,15,Võ Thị Sáu
59,420,106.68199125,10.7778905,1,15,Võ Thị Sáu
60,420,106.68196925000001,10.7776122,1,15,Cách Mạng Tháng Tám
61,420,106.68195109999999,10.77770065,1,15,Cách Mạng Tháng Tám
62,420,106.6810339,10.78613695,15,10,Lê Văn Sỹ
63,420,106.680885,10.7862223,15,10,Lê Văn Sỹ
64,420,106.68057255,10.7863973,15,10,Lê Văn Sỹ
65,420,106.68062850000001,10.78626825,15,15,Lê Văn Sỹ
66,420,106.6809845,10.7860683,15,15,Lê Văn Sỹ
67,420,106.69073395000001,10.783526850000001,3,15,Nam Kỳ Khởi Nghĩa
68,420,106.69024205,10.78382615,3,10,Nam Kỳ Khởi Nghĩa
69,420,106.6906722,10.783479400000001,3,10,Nam Kỳ Khởi Nghĩa
70,420,106.6908622,10.783359449999999,3,15,Nam Kỳ Khởi Nghĩa
71,420,106.69034715000001,10.78382075,3,15,Nam Kỳ Khởi Nghĩa
72,420,106.6904611,10.783155149999999,3,15,Ðiện Biên Phủ
73,420,106.689126,10.7849969,4,15,Võ Thị Sáu
74,420,106.6890921,10.78492595,4,15,Võ Thị Sáu
75,420,106.68905185,10.7848924,4,15,Võ Thị Sáu
76,420,106.68886760000001,10.7847161,4,15,Võ Thị Sáu
77,420,106.68864165,10.78449895,4,15,Võ Thị Sáu
78,420,106.6894425,10.785279200000002,4,15,Võ Thị Sáu
79,420,106.6892249,10.78505445,4,15,Võ Thị Sáu
80,420,106.689677,10.785519950000001,4,15,Võ Thị Sáu
81,420,106.6909309,10.78682885,16,15,Võ Thị Sáu
82,420,106.69071665,10.7866119,16,15,Võ Thị Sáu
83,420,106.69061400000001,10.786505250000001,16,15,Võ Thị Sáu
84,420,106.69028865000001,10.7861568,16,15,Võ Thị Sáu
85,420,106.6911679,10.7870684,16,15,Võ Thị Sáu
86,420,106.69387309999999,10.786323249999999,5,15,Hai Bà Trưng
87,420,106.69479855,10.78566845,5,15,Hai Bà Trưng
88,420,106.69465715000001,10.785780200000001,5,15,Hai Bà Trưng
89,420,106.69452305,10.78588615,5,15,Hai Bà Trưng
90,420,106.69438855,10.78599235,5,15,Hai Bà Trưng
91,420,106.6942118,10.786131999999998,5,15,Hai Bà Trưng
92,420,106.69843610000001,10.782592,6,15,Hai Bà Trưng
93,420,106.6983969,10.7825466,6,15,Hai Bà Trưng
94,420,106.69987815,10.7812413,7,15,Hai Bà Trưng
95,420,106.69963555000001,10.78146675,7,15,Hai Bà Trưng
96,420,106.69959075,10.7815074,7,15,Hai Bà Trưng
97,420,106.69926425,10.78187335,7,15,Hai Bà Trưng
98,420,106.69922465,10.781828149999999,7,15,Hai Bà Trưng
99,420,106.69756105,10.782356400000001,6,15,Nguyễn Thị Minh Khai
100,420,106.69808395,10.7828959,6,15,Hai Bà Trưng
101,420,106.69804415,10.7828511,6,15,Hai Bà Trưng
102,420,106.69780315,10.782611450000001,6,15,Nguyễn Thị Minh Khai
103,420,106.6979477,10.78275175,6,15,Nguyễn Thị Minh Khai
104,420,106.68944405,10.773652250000001,8,15,Cách Mạng Tháng Tám
105,420,106.68981099999999,10.77337085,8,15,Cách Mạng Tháng Tám
106,420,106.6896648,10.77353235,8,15,Cách Mạng Tháng Tám
107,420,106.68889585,10.7738732,8,10,Cách Mạng Tháng Tám
108,420,106.6890272,10.7738767,8,15,Cách Mạng Tháng Tám
109,420,106.68945945,10.773602499999999,8,15,Nguyễn Thị Minh Khai
110,420,106.68939230000001,10.77359695,8,10,Cách Mạng Tháng Tám
111,420,106.69297575,10.7711522,9,15,Nguyễn Trãi
112,420,106.69300874999999,10.7711022,9,15,Nguyễn Trãi
113,420,106.69283250000001,10.771054,9,15,Nguyễn Trãi
114,420,106.6928669,10.7710048,9,15,Nguyễn Trãi
115,420,106.69259295,10.77088885,9,15,Nguyễn Trãi
116,420,106.69262675,10.77083925,9,15,Nguyễn Trãi
117,420,106.69362724999999,10.770904550000001,10,15,Nguyễn Thị Nghĩa
118,420,106.6938834,10.770491,10,15,Nguyễn Thị Nghĩa
119,420,106.69395560000001,10.77057175,10,15,Nguyễn Thị Nghĩa
120,420,106.69373,10.7709463,10,10,Nguyễn Thị Nghĩa
121,420,106.69221885,10.77062665,9,15,Nguyễn Trãi
122,420,106.69225365,10.77057785,9,15,Nguyễn Trãi
123,420,106.6909931,10.769775549999999,9,15,Nguyễn Trãi
124,420,106.6910273,10.76972615,9,15,Nguyễn Trãi
125,420,106.69069575,10.7695644,9,15,Nguyễn Trãi
126,420,106.69073075,10.7695158,9,15,Nguyễn Trãi
127,420,106.6904813,10.7694112,9,15,Nguyễn Trãi
128,420,106.6905151,10.7693616,9,15,Nguyễn Trãi
129,420,106.69038839999999,10.7693453,9,15,Nguyễn Trãi
130,420,106.6904236,10.7692967,9,15,Nguyễn Trãi
131,420,106.6903006,10.7692807,9,15,Nguyễn Trãi
132,420,106.6903372,10.769233100000001,9,15,Nguyễn Trãi
133,420,106.6900987,10.76912595,9,15,Nguyễn Trãi
134,420,106.69013509999999,10.769078350000001,9,15,Nguyễn Trãi
135,420,106.68978595,10.768875300000001,9,10,Nguyễn Trãi
136,420,106.6918548,10.77036935,9,15,Nguyễn Trãi
137,420,106.69188919999999,10.77032015,9,15,Nguyễn Trãi
138,420,106.6915605,10.77016245,9,15,Nguyễn Trãi
139,420,106.6915953,10.77011345,9,15,Nguyễn Trãi
140,420,106.6913503,10.7700178,9,15,Nguyễn Trãi
141,420,106.6913823,10.7699672,9,15,Nguyễn Trãi
142,420,106.6911972,10.76991615,9,15,Nguyễn Trãi
143,420,106.6912312,10.769866749999998,9,15,Nguyễn Trãi
144,420,106.69600654999999,10.76856755,17,15,Trần Hưng Ðạo
145,420,106.69628795,10.76888975,17,15,Trần Hưng Ðạo
146,420,106.6965275,10.769164,17,15,Trần Hưng Ðạo
147,420,106.6940433,10.770232799999999,10,15,Nguyễn Thị Nghĩa
148,420,106.6941049,10.770131249999999,10,15,Nguyễn Thị Nghĩa
149,420,106.69411595,10.770112399999999,10,10,Nguyễn Thị Nghĩa
150,420,106.6941247,10.7700985,10,10,Nguyễn Thị Nghĩa
151,420,106.6941615,10.77003045,10,10,Nguyễn Thị Nghĩa
152,420,106.69425335,10.7700851,10,10,Nguyễn Thị Nghĩa
153,420,106.69420550000001,10.770158949999999,10,15,Nguyễn Thị Nghĩa
154,420,106.69414695,10.770254099999999,10,15,Nguyễn Thị Nghĩa
155,420,106.6943766,10.76964755,10,10,Nguyễn Thị Nghĩa
156,420,106.69458795,10.7692754,10,10,Nguyễn Thị Nghĩa
157,420,106.69450535,10.7696518,10,10,Nguyễn Thị Nghĩa
158,420,106.69887510000001,10.77105985,11,15,Hàm Nghi
159,420,106.6988824,10.7712482,11,15,Hàm Nghi
160,420,106.69903504999999,10.77105015,11,15,Hàm Nghi
161,420,106.69925255,10.7710395,11,10,Hàm Nghi
162,420,106.69925330000001,10.771163399999999,11,15,Hàm Nghi
163,420,106.70557074999999,10.769334650000001,12,15,Hầm sông Sài Gòn
164,420,106.70526895,10.7692732,12,15,Hầm sông Sài Gòn
165,420,106.70491924999999,10.769192199999999,12,15,Hầm sông Sài Gòn
166,420,106.7045414,10.7690628,12,15,Hầm sông Sài Gòn
167,420,106.70392985000001,10.76882095,12,15,Hầm sông Sài Gòn
168,420,106.70417115000001,10.76877165,12,15,Hầm sông Sài Gòn
169,420,106.70464684999999,10.768934049999999,12,15,Hầm sông Sài Gòn
170,420,106.70502135,10.769050499999999,12,15,Hầm sông Sài Gòn
171,420,106.70547055,10.76914915,12,15,Hầm sông Sài Gòn
172,420,106.70329125,10.7685522,12,15,Hầm sông Sài Gòn
173,420,106.7034787,10.7685079,12,15,Hầm sông Sài Gòn
174,420,106.7037621,10.768626000000001,12,15,Hầm sông Sài Gòn
175,420,106.70344265,10.768770400000001,12,15,Võ Văn Kiệt
176,420,106.70335515,10.76876985,12,15,Võ Văn Kiệt
177,420,106.70402325,10.7775324,13,10,Hai Bà Trưng
178,420,106.70398325,10.7774878,13,15,Hai Bà Trưng
179,420,106.7037645,10.777787400000001,13,10,Hai Bà Trưng
180,420,106.7037203,10.7777468,13,15,Hai Bà Trưng
181,420,106.70357545,10.7779802,13,10,Hai Bà Trưng
182,420,106.70353545,10.7779356,13,15,Hai Bà Trưng
183,420,106.70324685,10.77827505,13,10,Hai Bà Trưng
184,420,106.70320685,10.77823045,13,15,Hai Bà Trưng
185,420,106.70013985,10.78100095,7,15,Hai Bà Trưng
186,420,106.70017985,10.78104575,7,15,Hai Bà Trưng
187,420,106.70146485,10.786353850000001,14,15,Nguyễn Thị Minh Khai
188,420,106.7018506,10.786313700000001,14,15,Đinh Tiên Hoàng
189,420,106.70202455,10.786154450000002,14,15,Đinh Tiên Hoàng
190,420,106.7022249,10.7859712,14,15,Đinh Tiên Hoàng
191,420,106.70257115,10.78565455,14,15,Đinh Tiên Hoàng
192,420,106.7027643,10.785478300000001,14,15,Đinh Tiên Hoàng
193,420,106.7029122,10.78533685,14,15,Đinh Tiên Hoàng
194,420,106.7016809,10.78650705,14,15,Đinh Tiên Hoàng
195,420,106.70163005,10.7865923,14,15,Đinh Tiên Hoàng
196,420,106.703074,10.7851799,14,15,Đinh Tiên Hoàng
197,420,106.7029931,10.785395300000001,14,15,Đinh Tiên Hoàng
198,435,106.69980535,10.7925125,0,15,Điện Biên Phủ
199,435,106.69989665,10.79262695,0,15,Điện Biên Phủ
200,435,106.69996105,10.79269,0,15,Điện Biên Phủ
201,435,106.6992601,10.79212675,0,15,Vòng xoay Điện Biên Phủ
202,435,106.69931965,10.792113,0,15,Vòng xoay Điện Biên Phủ
203,435,106.69940135,10.792113,0,15,Vòng xoay Điện Biên Phủ
204,435,106.6994942,10.79213185,0,15,Vòng xoay Điện Biên Phủ
205,435,106.6995805,10.792172749999999,0,15,Vòng xoay Điện Biên Phủ
206,435,106.69964985,10.792234,0,15,Vòng xoay Điện Biên Phủ
207,435,106.69969415,10.792309849999999,0,15,Vòng xoay Điện Biên Phủ
208,435,106.69971945,10.7923821,0,15,Vòng xoay Điện Biên Phủ
209,435,106.6997117,10.7924698,0,15,Vòng xoay Điện Biên Phủ
210,435,106.69967365,10.792559449999999,0,15,Vòng xoay Điện Biên Phủ
211,435,106.6996115,10.7926176,0,15,Vòng xoay Điện Biên Phủ
212,435,106.69971145,10.79275245,0,15,Điện Biên Phủ
213,435,106.69952975000001,10.79265085,0,15,Vòng xoay Điện Biên Phủ
214,435,106.69947215,10.7926589,0,15,Vòng xoay Điện Biên Phủ
215,435,106.69944065,10.7926589,0,15,Vòng xoay Điện Biên Phủ
216,435,106.699371,10.79264285,0,15,Vòng xoay Điện Biên Phủ
217,435,106.69928225000001,10.7926096,0,15,Vòng xoay Điện Biên Phủ
218,435,106.69921690000001,10.79257175,0,15,Vòng xoay Điện Biên Phủ
219,435,106.69917705,10.79253735,0,15,Vòng xoay Điện Biên Phủ
220,435,106.69915135,10.792494900000001,0,15,Vòng xoay Điện Biên Phủ
221,435,106.69912465,10.79243525,0,15,Vòng xoay Điện Biên Phủ
222,435,106.69911300000001,10.7923653,0,15,Vòng xoay Điện Biên Phủ
223,435,106.6991142,10.79229075,0,15,Vòng xoay Điện Biên Phủ
224,435,106.69914335,10.79221965,0,15,Vòng xoay Điện Biên Phủ
225,435,106.6992017,10.792159999999999,0,15,Vòng xoay Điện Biên Phủ
226,435,106.68412165000001,10.77643805,1,15,Cách Mạng Tháng Tám
227,435,106.68472795,10.776114100000001,1,15,Cách Mạng Tháng Tám
228,435,106.68442250000001,10.776369500000001,1,15,Cách Mạng Tháng Tám
229,435,106.6869186,10.774941649999999,2,15,Cách Mạng Tháng Tám
230,435,106.68708,10.77485565,2,15,Cách Mạng Tháng Tám
231,435,106.6873036,10.774737850000001,2,15,Cách Mạng Tháng Tám
232,435,106.68754265000001,10.7746101,2,15,Cách Mạng Tháng Tám
233,435,106.68658685,10.775123149999999,2,15,Cách Mạng Tháng Tám
234,435,106.6867986,10.775006999999999,2,15,Cách Mạng Tháng Tám
235,435,106.68538115,10.775765100000001,2,15,Cách Mạng Tháng Tám
236,435,106.68571405,10.7755872,2,15,Cách Mạng Tháng Tám
237,435,106.6859093,10.77548285,2,15,Cách Mạng Tháng Tám
238,435,106.6859781,10.7754461,2,15,Cách Mạng Tháng Tám
239,435,106.68620585,10.7753272,2,15,Cách Mạng Tháng Tám
240,435,106.68556115,10.77575405,2,15,Cách Mạng Tháng Tám
241,435,106.6836324,10.7766995,1,15,Cách Mạng Tháng Tám
242,435,106.68384449999999,10.77658615,1,15,Cách Mạng Tháng Tám
243,435,106.6840439,10.776571650000001,1,15,Cách Mạng Tháng Tám
244,435,106.68381604999999,10.7766917,1,15,Cách Mạng Tháng Tám
245,435,106.68328735,10.77696875,1,15,Cách Mạng Tháng Tám
246,435,106.68377685,10.776781249999999,1,15,Ðiện Biên Phủ
247,435,106.68389175,10.776888849999999,1,15,Ðiện Biên Phủ
248,435,106.68399535,10.7769853,1,15,Ðiện Biên Phủ
249,435,106.68412065,10.7771,1,15,Ðiện Biên Phủ
250,435,106.68223019999999,10.777463950000001,1,10,Cách Mạng Tháng Tám
251,435,106.68258829999999,10.777263000000001,1,10,Cách Mạng Tháng Tám
252,435,106.6828965,10.777092750000001,1,10,Cách Mạng Tháng Tám
253,435,106.6832953,10.77687965,1,10,Cách Mạng Tháng Tám
254,435,106.68258045,10.777342650000001,1,15,Cách Mạng Tháng Tám
255,435,106.68216175,10.777568,1,15,Cách Mạng Tháng Tám
256,435,106.68237105,10.77820225,1,15,Võ Thị Sáu
257,435,106.68199125,10.7778905,1,15,Võ Thị Sáu
258,435,106.68196925000001,10.7776122,1,15,Cách Mạng Tháng Tám
259,435,106.68195109999999,10.77770065,1,15,Cách Mạng Tháng Tám
260,435,106.6810339,10.78613695,15,10,Lê Văn Sỹ
261,435,106.680885,10.7862223,15,10,Lê Văn Sỹ
262,435,106.68057255,10.7863973,15,10,Lê Văn Sỹ
263,435,106.68062850000001,10.78626825,15,15,Lê Văn Sỹ
264,435,106.68031415,10.7865383,15,10,Lê Văn Sỹ
265,435,106.6809845,10.7860683,15,15,Lê Văn Sỹ
266,435,106.69073395000001,10.783526850000001,3,15,Nam Kỳ Khởi Nghĩa
267,435,106.69024205,10.78382615,3,10,Nam Kỳ Khởi Nghĩa
268,435,106.6906722,10.783479400000001,3,10,Nam Kỳ Khởi Nghĩa
269,435,106.6908622,10.783359449999999,3,15,Nam Kỳ Khởi Nghĩa
270,435,106.69034715000001,10.78382075,3,15,Nam Kỳ Khởi Nghĩa
271,435,106.6904611,10.783155149999999,3,15,Ðiện Biên Phủ
272,435,106.689126,10.7849969,4,15,Võ Thị Sáu
273,435,106.6890921,10.78492595,4,15,Võ Thị Sáu
274,435,106.68905185,10.7848924,4,15,Võ Thị Sáu
275,435,106.68886760000001,10.7847161,4,15,Võ Thị Sáu
276,435,106.68864165,10.78449895,4,15,Võ Thị Sáu
277,435,106.6894425,10.785279200000002,4,15,Võ Thị Sáu
278,435,106.6892249,10.78505445,4,15,Võ Thị Sáu
279,435,106.689677,10.785519950000001,4,15,Võ Thị Sáu
280,435,106.6909309,10.78682885,16,15,Võ Thị Sáu
281,435,106.69071665,10.7866119,16,15,Võ Thị Sáu
282,435,106.69061400000001,10.786505250000001,16,15,Võ Thị Sáu
283,435,106.69028865000001,10.7861568,16,15,Võ Thị Sáu
284,435,106.6911679,10.7870684,16,15,Võ Thị Sáu
285,435,106.69387309999999,10.786323249999999,5,15,Hai Bà Trưng
286,435,106.69479855,10.78566845,5,15,Hai Bà Trưng
287,435,106.69465715000001,10.785780200000001,5,15,Hai Bà Trưng
288,435,106.69452305,10.78588615,5,15,Hai Bà Trưng
289,435,106.69438855,10.78599235,5,15,Hai Bà Trưng
290,435,106.6942118,10.786131999999998,5,15,Hai Bà Trưng
291,435,106.69843610000001,10.782592,6,15,Hai Bà Trưng
292,435,106.6983969,10.7825466,6,15,Hai Bà Trưng
293,435,106.69987815,10.7812413,7,15,Hai Bà Trưng
294,435,106.69963555000001,10.78146675,7,15,Hai Bà Trưng
295,435,106.69959075,10.7815074,7,15,Hai Bà Trưng
296,435,106.69926425,10.78187335,7,15,Hai Bà Trưng
297,435,106.69922465,10.781828149999999,7,15,Hai Bà Trưng
298,435,106.69756105,10.782356400000001,6,15,Nguyễn Thị Minh Khai
299,435,106.69808395,10.7828959,6,15,Hai Bà Trưng
300,435,106.69804415,10.7828511,6,15,Hai Bà Trưng
301,435,106.69780315,10.782611450000001,6,15,Nguyễn Thị Minh Khai
302,435,106.6979477,10.78275175,6,15,Nguyễn Thị Minh Khai
303,435,106.68944405,10.773652250000001,8,15,Cách Mạng Tháng Tám
304,435,106.68981099999999,10.77337085,8,15,Cách Mạng Tháng Tám
305,435,106.6896648,10.77353235,8,15,Cách Mạng Tháng Tám
306,435,106.68889585,10.7738732,8,10,Cách Mạng Tháng Tám
307,435,106.6890272,10.7738767,8,15,Cách Mạng Tháng Tám
308,435,106.68945945,10.773602499999999,8,15,Nguyễn Thị Minh Khai
309,435,106.68939230000001,10.77359695,8,10,Cách Mạng Tháng Tám
310,435,106.69297575,10.7711522,9,15,Nguyễn Trãi
311,435,106.69300874999999,10.7711022,9,15,Nguyễn Trãi
312,435,106.69283250000001,10.771054,9,15,Nguyễn Trãi
313,435,106.6928669,10.7710048,9,15,Nguyễn Trãi
314,435,106.69259295,10.77088885,9,15,Nguyễn Trãi
315,435,106.69262675,10.77083925,9,15,Nguyễn Trãi
316,435,106.69362724999999,10.770904550000001,10,15,Nguyễn Thị Nghĩa
317,435,106.6938834,10.770491,10,15,Nguyễn Thị Nghĩa
318,435,106.69395560000001,10.77057175,10,15,Nguyễn Thị Nghĩa
319,435,106.69373,10.7709463,10,10,Nguyễn Thị Nghĩa
320,435,106.69221885,10.77062665,9,15,Nguyễn Trãi
321,435,106.69225365,10.77057785,9,15,Nguyễn Trãi
322,435,106.6909931,10.769775549999999,9,15,Nguyễn Trãi
323,435,106.6910273,10.76972615,9,15,Nguyễn Trãi
324,435,106.69069575,10.7695644,9,15,Nguyễn Trãi
325,435,106.69073075,10.7695158,9,15,Nguyễn Trãi
326,435,106.6904813,10.7694112,9,15,Nguyễn Trãi
327,435,106.6905151,10.7693616,9,15,Nguyễn Trãi
328,435,106.69038839999999,10.7693453,9,15,Nguyễn Trãi
329,435,106.6904236,10.7692967,9,15,Nguyễn Trãi
330,435,106.6903006,10.7692807,9,15,Nguyễn Trãi
331,435,106.6903372,10.769233100000001,9,15,Nguyễn Trãi
332,435,106.6900987,10.76912595,9,15,Nguyễn Trãi
333,435,106.69013509999999,10.769078350000001,9,15,Nguyễn Trãi
334,435,106.68978595,10.768875300000001,9,10,Nguyễn Trãi
335,435,106.6918548,10.77036935,9,15,Nguyễn Trãi
336,435,106.69188919999999,10.77032015,9,15,Nguyễn Trãi
337,435,106.6915605,10.77016245,9,15,Nguyễn Trãi
338,435,106.6915953,10.77011345,9,15,Nguyễn Trãi
339,435,106.6913503,10.7700178,9,15,Nguyễn Trãi
340,435,106.6913823,10.7699672,9,15,Nguyễn Trãi
341,435,106.6911972,10.76991615,9,15,Nguyễn Trãi
342,435,106.6912312,10.769866749999998,9,15,Nguyễn Trãi
343,435,106.69600654999999,10.76856755,17,15,Trần Hưng Ðạo
344,435,106.69628795,10.76888975,17,15,Trần Hưng Ðạo
345,435,106.6965275,10.769164,17,15,Trần Hưng Ðạo
346,435,106.6940433,10.770232799999999,10,15,Nguyễn Thị Nghĩa
347,435,106.6941049,10.770131249999999,10,15,Nguyễn Thị Nghĩa
348,435,106.69411595,10.770112399999999,10,10,Nguyễn Thị Nghĩa
349,435,106.6941247,10.7700985,10,10,Nguyễn Thị Nghĩa
350,435,106.6941615,10.77003045,10,10,Nguyễn Thị Nghĩa
351,435,106.69425335,10.7700851,10,10,Nguyễn Thị Nghĩa
352,435,106.69420550000001,10.770158949999999,10,15,Nguyễn Thị Nghĩa
353,435,106.69414695,10.770254099999999,10,15,Nguyễn Thị Nghĩa
354,435,106.6943766,10.76964755,10,10,Nguyễn Thị Nghĩa
355,435,106.69458795,10.7692754,10,10,Nguyễn Thị Nghĩa
356,435,106.69450535,10.7696518,10,10,Nguyễn Thị Nghĩa
357,435,106.69887510000001,10.77105985,11,15,Hàm Nghi
358,435,106.6988824,10.7712482,11,15,Hàm Nghi
359,435,106.69903504999999,10.77105015,11,15,Hàm Nghi
360,435,106.69925255,10.7710395,11,10,Hàm Nghi
361,435,106.69925330000001,10.771163399999999,11,15,Hàm Nghi
362,435,106.70557074999999,10.769334650000001,12,15,Hầm sông Sài Gòn
363,435,106.70526895,10.7692732,12,15,Hầm sông Sài Gòn
364,435,106.70491924999999,10.769192199999999,12,15,Hầm sông Sài Gòn
365,435,106.7045414,10.7690628,12,15,Hầm sông Sài Gòn
366,435,106.70392985000001,10.76882095,12,15,Hầm sông Sài Gòn
367,435,106.70417115000001,10.76877165,12,15,Hầm sông Sài Gòn
368,435,106.70464684999999,10.768934049999999,12,15,Hầm sông Sài Gòn
369,435,106.70502135,10.769050499999999,12,15,Hầm sông Sài Gòn
370,435,106.70547055,10.76914915,12,15,Hầm sông Sài Gòn
371,435,106.70329125,10.7685522,12,15,Hầm sông Sài Gòn
372,435,106.7034787,10.7685079,12,15,Hầm sông Sài Gòn
373,435,106.7037621,10.768626000000001,12,15,Hầm sông Sài Gòn
374,435,106.70344265,10.768770400000001,12,15,Võ Văn Kiệt
375,435,106.70335515,10.76876985,12,15,Võ Văn Kiệt
376,435,106.70402325,10.7775324,13,10,Hai Bà Trưng
377,435,106.70398325,10.7774878,13,15,Hai Bà Trưng
378,435,106.7037645,10.777787400000001,13,10,Hai Bà Trưng
379,435,106.7037203,10.7777468,13,15,Hai Bà Trưng
380,435,106.70357545,10.7779802,13,10,Hai Bà Trưng
381,435,106.70353545,10.7779356,13,15,Hai Bà Trưng
382,435,106.70324685,10.77827505,13,10,Hai Bà Trưng
383,435,106.70320685,10.77823045,13,15,Hai Bà Trưng
384,435,106.70013985,10.78100095,7,15,Hai Bà Trưng
385,435,106.70017985,10.78104575,7,15,Hai Bà Trưng
386,435,106.70146485,10.786353850000001,14,15,Nguyễn Thị Minh Khai
387,435,106.7018506,10.786313700000001,14,15,Đinh Tiên Hoàng
388,435,106.70202455,10.786154450000002,14,15,Đinh Tiên Hoàng
389,435,106.7022249,10.7859712,14,15,Đinh Tiên Hoàng
390,435,106.70257115,10.78565455,14,15,Đinh Tiên Hoàng
391,435,106.7027643,10.785478300000001,14,15,Đinh Tiên Hoàng
392,435,106.7029122,10.78533685,14,15,Đinh Tiên Hoàng
393,435,106.7016809,10.78650705,14,15,Đinh Tiên Hoàng
394,435,106.70163005,10.7865923,14,15,Đinh Tiên Hoàng
395,435,106.703074,10.7851799,14,15,Đinh Tiên Hoàng
396,435,106.7029931,10.785395300000001,14,15,Đinh Tiên Hoàng
397,450,106.69980535,10.7925125,0,10,Điện Biên Phủ
398,450,106.69989665,10.79262695,0,10,Điện Biên Phủ
399,450,106.69996105,10.79269,0,10,Điện Biên Phủ
400,450,106.6992601,10.79212675,0,10,Vòng xoay Điện Biên Phủ
401,450,106.69931965,10.792113,0,10,Vòng xoay Điện Biên Phủ
402,450,106.69940135,10.792113,0,10,Vòng xoay Điện Biên Phủ
403,450,106.6994942,10.79213185,0,10,Vòng xoay Điện Biên Phủ
